question_id,question,model_answer,ground_truth,confidence,cosine_sim
5a7e3117554299495941991b,Are the mountains known as Trivor and The Crown both found in Asia?,trivor trivor,yes,0.040345847606658936,0.14412882924079895
5adf0d2d5542993a75d263e1,Which private Catholic liberal arts college in Standish did  Don Ashley Turlington graduated from ,saint joseph ' s college of maine,Saint Joseph's College,0.9270234704017639,0.8752319812774658
5a860d09554299211dda2a53, What was the address of the building on U.S. Route 3 that was the tallest building in New Hampshire when completed in 1972?,900 elm street,1000 Elm Street,0.4600561857223511,0.9417535066604614
5a86ac555542996432c571e4,Are Glenn Bidmead and Jacob Hoggard both guitarist?,"guitarist michael hoggard and drummer jamie saint merat in 2000. the band have released five full - length studio albums to date. the band ' s fifth full - length album "" shrines of paralysis "" was released on october 28, 2016 on relapse records. the band have been featured in numerous articles as one of new zealand ' s most prominent extreme metal acts, have toured widely across north america and europe, and have been compared favourably to bands such as neurosis and gorguts. the band ' s sound has been described as "" nauseating, disorienting and gleefully disharmonic "", and is characterised by extremely technical death metal with extensive use of dissonance, time signature changes, and complex song structures. anything ( hedley song ) "" anything "" is a song recorded by canadian pop rock band hedley for their fifth studio album, "" wild life "" ( 2013 ). the song was written and produced by jacob hoggard and brian howes, with additional writing by jason van poederooyen. it was released to canadian radio on august 19, 2013",no,0.07085609436035156,0.05824072286486626
5a86d7825542996432c571ec,"In what year was the American singer, who with Kiely Williams, Sabrina Bryan, and Raven-Symoné made up The Cheetah Girls, born?",1984,1983,0.8385171294212341,0.7639904618263245
5a762d53554299109176e6a7,What was the the origin of the player that the Bull's traded with 76ers during the 1999-2000 midseason?,john starks from the golden state warriors,Croatian,0.24675315618515015,0.1756226122379303
5a75357c5542996c70cfaeab,"Who was born first, Bobby Keys or Joe Cocker?","robert henry "" bobby "" keys ( december 18, 1943 – december 2, 2014 ) was an american saxophonist who performed with other musicians as a member of several horn sections of the 1970s. he appears on albums by the rolling stones, lynyrd skynyrd, harry nilsson, delaney & bonnie and friends, george harrison, john lennon, eric clapton, joe cocker and other prominent musicians. keys played on hundreds of recordings and was a touring musician from 1956 until his death in 2014. joe cocker classics volume 4 joe cocker – classics, volume 4 is a greatest hits compilation for joe cocker, released in 1987 by a & m records as part of a & m ' s classics series of greatest hits albums for artists on its label. this compilation is label - exclusive ; therefore, it only contains joe cocker ' s hits on the a & m label. joe cocker joe cocker, obe ( 20 may 1944 – 22 december 2014 ), born as john robert cocker","""Bobby"" Keys",0.27631232142448425,0.3392210602760315
5ac07fff554299294b219006,What sport does Simon Aspelin and Thomaz Koch have in common?,tennis,tennis,0.24071156978607178,0.9999999403953552
5ac2b2e2554299218029dafa,"In ""Bon Cop, Bad Cop"", Canadian actor Rick Howland played the role of Harry Buttman (a parody of Gary Beltman), who is the current commissioner of what National sports league? ",national hockey league,National Hockey League (NHL),0.3089706301689148,0.9406936168670654
5a728f505542992359bc30f5,"Gail Matthius co-anchored the Weekend Update segment of ""Saturday Night Live"" with the actor who played the villain Nicholas Andre in what movie?",dumb and dumber,Dumb and Dumber,0.9378727078437805,1.0
5ae55dda5542992663a4f1e9,What is the estimated population of the province where Winnipeg Jewish Theatre is located?,1. 3 million people,1.3 million people,0.24054691195487976,1.0
5a8cfa2e554299585d9e378b,"What career did the British actor born in 1965  and star of Lock, Stock and Two Smoking Barrels have before acting?",professional footballer,professional footballer,0.45895588397979736,1.0
5add47085542997545bbbd13,"What English-American actor known for his role in ""Raiders of the Lost Ark"" starred in The Lodger?","alfred molina alfredo "" alfred "" molina","Alfredo ""Alfred"" Molina",0.3238610327243805,0.9605486392974854
5ae2eda355429928c4239570,Who wrote the tragic play which also has a 1968 film with a soundtrack by Nino Rota?,william shakespeare,William Shakespeare,0.9640034437179565,1.0
5ac0e064554299012d1db64e,the municipality of Mirditë is in a country that had how many inhabitants in 2016 ?,,almost 3 million,0.07331739366054535,0.1373216211795807
5ab746c8554299110f219aef,Are Angostura bitters and Springbokkie an alcoholic mixture?,"angostura bitters angostura bitters ( ) is a concentrated bitters, or botanically infused alcoholic mixture, made of water, 44. 7 % ethanol, gentian, herbs and spices, by house of angostura in trinidad and tobago. it is typically used for flavouring beverages or ( less often ) food. the bitters were first produced in the town of angostura ( ciudad bolivar, venezuela ) ( hence the name ), but do not contain angostura bark. the bottle is easily recognisable by its distinctive oversized label. pink gin pink gin or pink plymouth is a cocktail made fashionable in england in the mid - 19th century, consisting of plymouth gin and a dash of angostura bitters, a dark red bitters that makes the whole drink pinkish. lemon rind is also commonly used as a garnish, with the citrus oils subtly complementing the flavour. house of angostura the house of angostura ( ), also known as angostura limited, is a trinidad and tobago company famous for the production of angostura bitters, invented by the company ' s founder. the company is also a distiller and is the major producer of rum in trinidad and tobago. the company also has been used as a vehicle for international expansion by its parent company, cl financial. as a result of these acquisitions, the company owns distillers in the united states, canada, the bahamas and suriname. lemon, lime and bitters lemon, lime and bitters ( llb ) is a mixed drink made with lemonade, lime cordial, and angostura bitters. the lemonade is sometimes substituted with lemon squash instead. orange bitters orange bitters is a form of bitters, a cocktail flavoring made from the peels of seville oranges, cardamom, caraway seed, coriander and burnt sugar in an alcohol base. orange bitters, which are not to be confused with standard angostura bitters, are currently enjoying a resurgence among cocktail enthusiasts. gunner ( cocktail ) a gunner is a cocktail served in more prominent clubs, bars, golf clubs, especially those popular with expats, in hong kong and other parts of the far east and india formerly under british colonial rule. it consists of equal parts ginger beer ( or lemonade ) and ginger ale with a dash of angostura bitters and sometimes a measure",yes,0.04172348231077194,-0.01422151830047369
5a72bbfa5542992359bc318d,"Which university was established first, University of Washington or Texas Christian University?",university of washington,University of Washington,0.17129282653331757,1.0
5a7fa5b05542994857a7679b,"In addition to the individual born on August 21, who else wrote He's The Great Imposter?",sharon sheeley and jackie deshannon,Sharon Sheeley,0.8479650616645813,0.7410099506378174
5addbf645542997dc7907014,Who hosted the ITV show Celebrities Under Pressure and All Star Family Fortunes?,vernon kay,Vernon Kay,0.1533639281988144,1.0
5ac50c0355429924173fb581,"when did they start the award which  Russell get for his  ""Little Green Apples"" ",grammy awards,since 1965,0.0627548024058342,0.21481510996818542
5a7929c8554299029c4b5f11,"Which breed of dog has origins outside of the United States, Old German Shepherd Dog or Black Mouth Cur?",black mouth cur,Old German Shepherd Dog,0.13081519305706024,0.1325574666261673
5a7195a05542994082a3e881,in what year did the Israeli presidential elections take place after the resignation of the seventh president of Israel?,2000,2000,0.6405611038208008,1.0
5a8c9641554299585d9e36f5,"Which season of Alias does the English actor, who was born 25 June 1961, appear?",season 3,three,0.2880558669567108,0.3679903745651245
5a7fc41455429969796c1b51,"The rapper whose debut album was titled ""Thug Misses"" has sold over how many records worldwide?","611, 000 copies in the us. www. thug. com www. thug. com ( stylized as www. thug. com ) is the second studio album by rapper trick daddy, who previously released his debut album known at the time under the name as trick daddy dollars coming on the heels of "" based on a true story "". it was released on september 22, 1998 by warlock records and slip - n - slide records. the album managed to peak at number thirty on the "" billboard "" 200, the fifth - highest peak of any trick daddy album. on july 2, 1999, less than a year after its release, the album achieved gold status. www. thug. com was also the url of trick daddy ' s official website. exiting arm exiting arm ( stylized as exitingarm ) is the third studio album by american hip hop sextet subtle. it was released on lex records in 2008. it is "" the latest chapter in the story of hour hero yes, the middle - class rapper whose rise and struggles are chronicled told on 2004 ' s "" a new white "" and 2006 ' s "" "". "" gangstress gangstress is the second studio album by american rapper khia. the album was released by thug misses entertainment and warlock records on july 11, 2006 in the united states. the album was fully produced by khia. it debuted at # 67 on the "" billboard "" ' s top r & b / hip - hop albums chart. trina katrina laverne taylor ( born december 3, 1978 ), better known by her stage name trina, is an american rapper. trina first gained notoriety in 1998 with her appearance on trick daddy ' s second studio album "" www. thug. com "" on the single "" nann nigga "". since then, she has released five moderately successful studio albums. "" xxl magazine "" calls her "" the most consistent female rapper of all time "". "" source magazine "" celebrated trina ' s career",2 million,0.02864230051636696,0.04391520470380783
5a7131565542994082a3e64f,"Q: Which actor played a role in the comedy series ""30 Rock"" as well as the drama series ""Mad Men""? A: Jon Hamm",jon hamm jon hamm jonathan daniel hamm,Jon Hamm,0.29508697986602783,0.8784663677215576
5ab7f0b9554299366779405d,What type of vegetation does Tabernaemontana and Crinum have in common?,hybrid,plants,0.16868586838245392,0.2585976719856262
5ac54cef5542993e66e822da,Brian Newman's wife performs for what genre of variety show?,burlesque,American burlesque,0.9884541034698486,0.8698408603668213
5aba725455429901930fa7cc,The community that contains Downtown Summerlin occupies how many acres?,"22, 500","22,500 acres",0.8202187418937683,0.5975832939147949
5a7774e155429967ab10518d,"What studio helped produce both Return to Never Land and McFarland, USA?",walt disney television animation,Walt Disney Pictures,0.9117721319198608,0.722865879535675
5ab680d15542995eadef0011,"Which is a flowering plant, Pueraria or Pleiospilos?",pueraria,Pleiospilos,0.09382687509059906,0.4340014159679413
5a75e67d5542992db9473709,"What was a series of battles during the Revolutionary War, for control of New York City and the state of New Jersey, fought on October 28, 1776 near White Plains, New York?",new york and new jersey campaign the new york and new jersey campaign,New York and New Jersey campaign,0.2643982172012329,0.9837613701820374
5adcf3a45542994ed6169c38,José Baviera starred in the 1962 film by the filmmaker who worked in what countries?,"spain, mexico and france","Spain, Mexico and France",0.7754261493682861,1.0000001192092896
5ac1928655429964131be234,What national team has the brother of Arturas Javtokas been a member of since 2004?,lithuania,Lithuanian,0.316466361284256,0.8471997976303101
5ab5d9af554299494045f07e,The son of former Giants co-owner Bob Tisch worked with who to produce The Testimony?,"steve tisch, mitchell block and michael sarnoski",Mitchell Block and Michael Sarnoski,0.3027900457382202,0.8944379091262817
5ab2d15e554299545a2cfaa6,Extract starred what American actress who is known for her work on Saturday Night Live from 2005-2012?,kristen wiig kristen carroll wiig,Kristen Carroll Wiig,0.3381804823875427,0.9592810869216919
5a72df8d5542992359bc31b4,What East of Piccadilly star apperared in dozens of stage performances?,donald o ' brien,Sebastian Lewis Shaw,0.5482373237609863,0.304693341255188
5a8843cd5542994846c1ce75,What river can a  large African bovine be seen bathing in in the Mwabvi Wildlife Reserve?,mwabvi river,Buffalo,0.8659673929214478,0.3235815167427063
5adf51e05542995534e8c78a,What is Diego Tonetto's Italian passport called?,fito,Italian nationality law,0.1850864291191101,0.1766619235277176
5ac274fc55429963665199c1,The host of PokerFace is from where?,"newcastle upon tyne, england","Newcastle upon Tyne, England",0.6007565259933472,1.0
5a7f5f655542994857a7670b,"A pakistani photogropher was the personal photographer of a Pakistani politician who served as Prime Minister of Pakistan from 1973 to 1977,and who also served in what political office prior to that?",fourth president of pakistan,President of Pakistan,0.3766367733478546,0.8497539758682251
5a7736ef55429972597f14a7,Which of the 2017-18 Cheshire League divisions is Ashton Town Association Football Club currently a member?,premier division,Premier Division,0.3848767876625061,1.0
5ae52bc75542992663a4f12d,Where was Nexon who was composed by Adam Gubman located at?,"seoul, south korea",South Korea,0.4331524074077606,0.826188325881958
5ab5c984554299488d4d9a21,How many minutes outside of Carson City is the Moonlite BunnyRanch on Moonlight Road?,6,a few minutes,0.6006951928138733,0.2989720106124878
5a7d1e685542995ed0d165f7,How many women in total competed at the Asian Games the year Lee Young-Sun achieved her personal best throw of 58.87 metres?,179,179 women,0.8805451989173889,0.6652730703353882
5a7d97205542990b8f5039c7,What member from The Clinch Mountain Boys plays at the Huck Finn Jubilee Bluegrass Music Festival?,james alan shelton,Ralph Edmund Stanley,0.6162555813789368,0.34420275688171387
5ae241005542994d89d5b3a4,What nationality was the pirate who along with Robert Culliford stole Jean Fantin's ship ?,french,Scottish,0.9642094969749451,0.4469817876815796
5a7b537555429927d897bf90,The trophy given to the winner of the college football game between University of Idaho Vandals and University of Montana Grizzlies is derived from which European culture?,little brown stein the little brown stein,German,0.2904677987098694,0.2030530869960785
5ab989f755429970cfb8eb38,The creators of the product designation TSR 2002 was the first to publish what kind of game?,fantasy role - playing game,role-playing game,0.15269307792186737,0.7495136260986328
5ae33a3b5542992f92d8224a,Viking: The Ultimate Obstacle Course was a game show that aired in Europe with the British presenter who was an Olympic participant in what sport?,colin bryce,bobsledder,0.5607678890228271,0.23355397582054138
5abec12b5542997ec76fd358,"Which person is known for playing in punk bands, Keith Morris or Rome Ramirez?",keith morris keith morris,Keith Morris,0.153386652469635,0.9672439694404602
5ae2c416554299492dc91c67,"Which American actor portray Steve Urkel in ""Family Matters""",jaleel white,Jaleel Ahmad White,0.31741151213645935,0.8417844176292419
5a7a43f25542996a35c1716c,Which film was was made first The Young Black Stallion or Wild Hearts Can't Be Broken?,the young black stallion the young black stallion,Wild Hearts Can’t Be Broken,0.2376084178686142,0.10495902597904205
5a87a7235542996e4f3088a8,This Zimbabwean singer/songwriter co-wrote a song recorded by a Barbadian singer for her fourth studio album named what?,rated r,Rated R,0.5363273024559021,1.0000001192092896
5a85c3225542992a431d1b95,The 2000 ICC KnockOut Trophy was the debut of a Jamaican cricketer who is a right-handed what?,,middle order batsman,0.08998747169971466,0.13373549282550812
5ab928c255429934fafe6e6e,"Die Nacht was composed by German composer, Richard Strauss. What other well known operas did he compose?","der rosenkavalier "", "" elektra "", "" die frau ohne schatten "" and "" salome """,Der Rosenkavalier,0.315918505191803,0.7024366855621338
5a7aa2a255429941d65f270e,"Who was born first, Chester Bennington or Mikael Stanne?",mikael stanne bengt mikael stanne,Bengt Mikael Stanne,0.2167481631040573,0.9457316398620605
5ab61798554299488d4d9aaa,The Church of England's Oxford Movement was opposed by a clergyman who wrote what type of literature?,devotional,devotional,0.7058305740356445,1.0000001192092896
5a7662745542992db9473786,Who founded the collective which released the album Messe I.X-VI.X?,ulver,Kristoffer Rygg,0.7553612589836121,0.23202446103096008
5ae53fcb55429960a22e029e,Who created the show with Wendy Schaal doing the voice of Francine?,wendy williams,Seth MacFarlane,0.40072429180145264,0.2870086431503296
5a7adaa35542992d025e670c,Which movie was Valeria Golino in that also stared Tom Cruise?,,Rain Man,0.07248951494693756,0.21737730503082275
5abe407155429976d4830ab4,Are Joe Orton and Bernard-Marie Koltès both playwrights ?,"bernard - marie koltes ( ] ; 9 april 1948 – 15 april 1989 ) was a french playwright and theatre director best known for his plays "" la nuit juste avant les forets "" ( "" the night just before the forests "", 1976 ), "" sallinger "" ( 1977 ) and "" dans la solitude des champs de coton "" ( "" in the solitude of cotton fields "", 1986 ). david bradby david bradby ( 27 february 1942 – 17 january 2011 ) was a british drama and theatre academic with particular research interests in french theatre, modernist / postmodernist theatre, the role of the director and the theatre of the absurd. he wrote extensively on the theatre of samuel beckett, roger planchon, jacques lecoq, arthur adamov among many others. he also translated several works, principally by michel vinaver, jacques lecoq and bernard - marie koltes. alan schneider alan schneider ( december 12, 1917 – may 3, 1984 ) was an american theatre director responsible for more than 100 theatre productions. in 1984 he",yes,0.02521161176264286,-0.0018652137368917465
5ae340a85542994393b9e668,In which city is a football club that uses Gabriel Barbosa?,quezon city,Milan,0.17451968789100647,0.23589900135993958
5abe36aa5542993f32c2a08f,Was American Scientist or Dwell published first?,"american scientist american scientist ( informally abbreviated amsci ) is an american bimonthly science and technology magazine published since 1913 by sigma xi, the scientific research society. each issue includes four to five feature articles written by prominent scientists and engineers who review research in fields from molecular biology to computer engineering. neil campbell ( scientist ) neil allison campbell ( april 17, 1946 – october 21, 2004 ) was an american scientist known best for his textbook "" biology "". first published in 1987",American Scientist,0.08197659999132156,0.5767210721969604
5abbf519554299114383a0ad,"What other occupation did the ""Law West of the Pecos"" have?",justice of the peace,saloon-keeper,0.7226424217224121,0.16352054476737976
5a7b1c0a55429931da12c9c9,This Experts Network sports analysts was inducted into the Pro Football Hall of Fame in 2000 and played in the NFL for how many seasons?,,13 seasons,0.024216489866375923,0.2659410238265991
5ae29d8a5542996483e64a0f,What National Park contains the Thornton River and the Blue Ridge Mountains?,"shenandoah national park and flows east through rappahannock county, running parallel to u. s. route 211 until it reaches the town of sperryville. continuing east into culpeper county, the thornton river joins the hazel river, a tributary of the rappahannock river, and thus part of the chesapeake bay watershed. covington river the covington river is a 7. 4 mi river in the u. s. state of virginia. the river rises at the eastern foot of the blue ridge mountains in rappahannock county and flows southeast to the rush river just north of that river ' s confluence with the thornton river. the river system flows via the hazel river to the rappahannock river, a tributary of chesapeake bay. blue ridge mountains council the blue ridge mountains council is a boy scouts of america council located in roanoke, virginia that serves scouts in southwest and south central virginia. the blue ridge mountains council owns and operates the blue ridge scout reservation in pulaski county, virginia. the local order of the arrow lodge is the tutelo lodge. shenandoah national park shenandoah national park",Shenandoah National Park,0.16203224658966064,0.47763776779174805
5ae157ed5542990adbacf75d,"When was the English writer and screenwriter,died who was creator and writer of ""Are You Being Served?"" with David Croft?",23 december 2014,23 December 2014,0.39097753167152405,1.0
5ae17e4255429901ffe4aeae,"Which musician played in the band Soulfly, Max Cavalera or Billy Idol?","max cavalera massimiliano antonio "" max "" cavalera","Massimiliano Antonio ""Max"" Cavalera",0.41224050521850586,0.9763007164001465
5a8a2e465542996c9b8d5e32,In what county did Michael Ola attend high school?,albany,"Clayton County, Georgia, United States",0.19928619265556335,0.06868043541908264
5a8aff3d55429971feec45df,"Which American-Canadian actor starred in the Disney Channel's ""Good Luck Charlie, It's Christmas!""?",eric allan kramer,Eric Allan Kramer,0.2646973431110382,1.0
5ae6152d5542996de7b71b38,The Cat in the Hat was a comedy film directed by which production designer and director?,john woo,"Robert W. ""Bo"" Welch III",0.8889088034629822,0.28233498334884644
5a8eaa74554299068b959e88,"Which American digital media company and news satire organization that publishes articles on international, national, and local news did the comic artist of Jim's Journal co-found?",the onion the onion,The Onion,0.4297487437725067,0.9664638042449951
5a8de02b554299068b959e13,What team did Robbie Keane play for after Inter Milan?,,Republic of Ireland national team,0.23396821320056915,0.11685816198587418
5a8c7703554299585d9e36b9,For what ogranization does a commentator of Press TV serve as associate director?,iranian government ’ s propaganda channel,Henry Jackson Society,0.07893721759319305,-0.037188515067100525
5a72688c5542997f827839b2,The Atik Valide Mosque and Valens Aqueduct are found in what country?,turkey,Turkey,0.2044902741909027,1.0000001192092896
5a77789d55429949eeb29e4e,License to Drive featured what future president of the Screen Actors Guild?,richard masur,Richard Masur,0.25878289341926575,1.0000001192092896
5ab57fc4554299488d4d99c0,In which county is the town in which Raymond Robertsen was born ?,hammerfest,"Finnmark county,",0.9644163250923157,0.23894716799259186
5a72a5a75542992359bc314e,Who is the British explorer and holder of several endurance records who partnered with Mike Stroud on polar expiditions?,ranulph fiennes,Sir Ranulph Twisleton-Wykeham-Fiennes,0.16647134721279144,0.795301079750061
5a8b2f2b5542995d1e6f12fa,"What are these two Malaysian businesses, Theme Park Hotel and Genting Highlands, considered?",famous mountain resort and entertainment parks,resort,0.040586624294519424,0.5820523500442505
5ab96ecb5542996be20204e6,Which had a bigger population in the 2016 census: Queens or Staten Island?,queens queens,Queens,0.19207751750946045,0.9779900908470154
5a710d155542994082a3e520,Who was the defense counsel of a German woman who underwent Catholic exorcism rites during the year before her death?,erich schmidt - leichner erich schmidt - leichner,Erich Schmidt-Leichner,0.28787466883659363,0.9786934852600098
5a77388e55429966f1a36cb1,"Which star on the Mexican telenovela ""Amy, la niña de la mochila azul"" is also a singer, model, fashion designer, and recording artist?",danna paola,Danna Paola,0.83219975233078,1.0
5ade0fbb5542995b365fabfb,"No Smoking is a film loosely based upon the short story Quitters, Inc., which of three stories that are connected by the presence of what animal? ",cat ' s eye,cat,0.29166510701179504,0.6890777945518494
5ab2e8ad554299340b525562,Who starred alongside South Korean actor and singer Kim Ki-bum in the 2012 romantic comedy series I Love Lee Tae-ri?,park ye - jin,Park Ye-jin,0.9733664989471436,0.9999999403953552
5aba971a55429955dce3ee94,"The extended play (EP) ""Calibraska"" by the American pop-rap duo Jack & Jack, known for their 2014 single ""Wild Life,"" is a portmanteau of what two U.S. states?","nebraska, where the duo originate, and california","Nebraska, where the duo originate, and California, where they are now based",0.8026148080825806,0.9520421028137207
5ae7f7ec554299540e5a56de, Still Reigning is a live performance DVD that showcases an album described by Kerrang! as what?,"reign in blood """,the heaviest album of all,0.1775558441877365,0.17405040562152863
5ac557975542993e66e8231c,"What team was led to victory in 1939 by a two-time All-American basketball player nicknamed ""Scat""?",oklahoma,Oklahoma Sooners,0.402186781167984,0.7633768320083618
5a85f8665542994775f606ce,"Runaway Scrape events of the Texas Revolution, culminating in this Battle, was a fight that lasted how long?",between september 1835 and april 1836,18 minutes,0.46630409359931946,0.08673354983329773
5aba72d75542994dbf019912,"Which is located in India, University of the Philippines or The Northcap University?",the northcap university,The NorthCap University,0.1616104692220688,1.0
5ade78e255429939a52fe8d0,What series was Emily Bergl in that is set in Chicago?,early edition early edition,Shameless,0.9410301446914673,0.15201199054718018
5a746ddc55429929fddd8423,"Who is older, Thomas Friedman or English author David Lodge?",thomas friedman thomas loren friedman,David John Lodge CBE,0.08987922966480255,0.16006848216056824
5ae21ef35542994d89d5b35d,What college teamdid the point guard that led the way for Philedlphia 76ers in the 2017-18 season play basketball in?,"markelle fultz with leading the way moving forward. furthermore, during the 2016 – 17 season, the club was plagued with injury with ben simmons, jahlil okafor, jerryd bayless, joel embiid and robert covington. all five of them missed significant time. they would wind up acquiring the # 1 pick again, this time being point guard markelle fultz from the boston celtics on june 19, four days before the 2017 nba draft began in exchange for their # 3 pick this year ( which was jayson tatum ) and another first round pick moving forward. 1996 – 97 philadelphia 76ers season the 1996 – 97 nba season was the 76ers 48th season in the national basketball association, and 34th season in philadelphia. after two seasons at georgetown",Washington Huskies,0.035224348306655884,0.13436701893806458
5a8dafbd554299068b959da0,How many episodes were made for the science fiction series with Gus Birney?,two,ten,0.5813130736351013,0.47750550508499146
5ae3006c55429928c423959f,Where was the singer born who performs Pon de Replay and was born Robyn Fenty?,"saint michael, barbados","Saint Michael, Barbados",0.8345956206321716,1.0
5a7905ca554299148911f9c8,What year was the player the Los Angeles Clippers aquired from the Atlanta Hawks born?,doc rivers,1961,0.9285233020782471,0.14140066504478455
5ae678915542996d980e7b70,What was the other name for the war between the Cherokee people and white settlers in 1793?,,Chickamauga Wars,0.04361359030008316,0.22240900993347168
5ae195bf5542997b2ef7d207,Are the Galata Tower and Süleymaniye Mosque located in the same city?,suleymaniye mosque,yes,0.02666068822145462,0.1747238039970398
5a733caa5542992359bc32a3,which board game has been around longer Obsession or Battle Sheep ?,battle sheep battle sheep,Obsession,0.0759609043598175,0.07542766630649567
5a7ccb3655429909bec7680b,Who bestowed Kaganoi Shigemochi with a blade made by the person that founded the Muramasa school?,hideyoshi,Hideyoshi,0.4666520953178406,1.0
5addc2b75542997dc7907017,The Voyage is a wooden roller coaster located at a theme park divided into how many sections ?,five,four sections,0.05279527232050896,0.3088145852088928
5a89a13c55429946c8d6e97a,Of what county is the city 7 miles east of Trace State Park the seat?,newark,"Lee County, Mississippi",0.8289512991905212,0.13300418853759766
5adbc9a4554299438c868caf,"Carroll County, Ohio is named after the only Catholic signatory to the Declaration of Independence, who is he?","charles carroll of carrollton charles carroll ( september 19, 1737 – november 14, 1832 ), known as charles carroll of carrollton or charles carroll iii to distinguish him from his similarly named relatives, was a wealthy maryland planter and an early advocate of independence from the kingdom of great britain. he served as a delegate to the continental congress and confederation congress and later as first united states senator for maryland. he was the only catholic signatory of the declaration of independence. carroll county, mississippi carroll county is a county located in the u. s. state of mississippi. as of the 2010 census, the population was 10, 597. its county seats are carollton and vaiden. the county is named for charles carroll of carrollton, the last surviving signatory of the u. s. declaration of independence. aghagurty aghagurty ( "" ath an ghorta "", in irish ), located at 53. 06 degrees north and 7. 75 degrees west, is a townland in county offaly, ireland. it was the ancestral home of charles carroll of carrollton",Charles Carroll of Carrollton,0.25169768929481506,0.532389223575592
5a71474b5542994082a3e74f,What was triggered by the resignation of Conservative MP Stephen Phillips on 4 November 2016 and was when Caroline Johnson became a Member of Parliament?,the sleaford and north hykeham by - election,The Sleaford and North Hykeham by-election,0.25858256220817566,1.0
5ae5c27b554299546bf82f4c,"During the 2012-13 Blackppol F.C. season, their top scorer was what English professional footballer who plays as wither an attacking midfielder, winger, or forward for Premier League club Huddersfield Town?",tom ince thomas christopher ince,Thomas Christopher Ince,0.4192074239253998,0.8919037580490112
5ae40b2b55429970de88d8b3,In between  Polytechnic University of the Philippines and California Polytechnic State University which was founded as a vocational high school?,,California Polytechnic State University,0.038260992616415024,0.07552079856395721
5abe54585542991f66106148,What president was assassinated and had Worthy Stevens Streator as one of his pallbearers?,james a. garfield,James Abram Garfield,0.2916865050792694,0.8773648142814636
5ae6529a55429929b0807b32,Both WAGS Atlanta and WAGS are what?,an upcoming american reality television series,American reality television series,0.07403162121772766,0.9094394445419312
5a8e43455542990e94052aa1,Did Greg Costikyan have the same profession as John Dolmayan?  ,game designer,no,0.4205531179904938,0.1439957469701767
5ae68a065542991bbc97611e,How many newspapers are in the group that Hills Valley Weekly is a part of?,messenger newspapers group,11,0.352112740278244,0.1437835395336151
5a8b64695542997f31a41d04,Which southern Georgia city features the Blazers college athletic teams?,valdosta,Valdosta,0.26137015223503113,1.0
5ac44b47554299194317396c,"Which became a Cathedral first St Chad's Cathedral, Birmingham or Chelmsford Cathedral?",chelmsford cathedral chelmsford cathedral,Metropolitan Cathedral Church and Basilica of Saint Chad,0.10332169383764267,0.5427452325820923
5adeda67554299728e26c7db,Are Water dropwort and Costus both in the family Apiaceae?,bunium luristanicum,no,0.01623998023569584,0.14584030210971832
5abd0f4b55429933744ab6e3,Are Gabe Saporta and Robert Plant both English?,,no,0.047331999987363815,0.503203272819519
5ade9c2155429939a52fe8fe,The Walkley Heights suburb is located on land that was the home of a prison built in what year?,1854,1854,0.9905939698219299,1.0000001192092896
5ab900045542991b5579f0c0,"Where is the concert venue which hosted the first US performance of ""Libuše"" located?",carnegie hall,"Midtown Manhattan in New York City,",0.9723175168037415,0.4219655990600586
5a7f0c4b5542993067513600,"WHICH GROUP OF PEOPLE NICKNAMED THE US ARMYS REGIMENT ""BUFFALO SOLDIERS"" IN WHICH THOMAS SHAW WON THE MEDAL OF HONOR DURING THE INDIAN WARS?",native american tribes,Native American tribes,0.35207894444465637,1.0000001192092896
5ae524415542992663a4f121,In what city did the 23rd overall pick of the 2015 NHL Entry Draft helped the United States national junior team win a bronze medal?,2016 world junior championships,"Helsinki, Finland",0.15345197916030884,0.12213921546936035
5ae28c0a554299495565daaa,What is the length of the river into which Pack Creek runs after it goes through the Spanish Valley? ,colorado river,1450 mi,0.8128142356872559,0.23842911422252655
5ab3fc215542992339550027,"Gloria S. Butler can find her constuancy in what directional sections of DeKalb County, Georgia?",georgia state route 13 ( sr 13 ),eastern,0.02651757001876831,0.2813042402267456
5a88f180554299206df2b3cc,"""Outside of Heaven"" is a popular music song which a recording by Eddie Fisher was made at a building that in 1976 was purchased by who for $3 millon?",manhattan center,the Unification Church,0.5964934825897217,0.09077120572328568
5a80afcf554299485f5986b9,Who else beside the  American university administrator and politician from the state of Oklahoma was part of the  Boren-McCurdy proposals?,representative david mccurdy,David McCurdy,0.5679391026496887,0.8535867929458618
5abc7d6d5542993a06baf8f3,Kevin Yorn an American entertainment attorney who represents an Australian actor who  played the role of Josh Taylor in what soap opera?,neighbours,Neighbours,0.7876563668251038,1.0
5a7265a95542992359bc307a,In what year did construction begin on the stadium where the 2013 America East Men's Lacrosse Tournament was held?,,in 2000,0.06607542186975479,0.19753870368003845
