question_id,question,model_answer,ground_truth,confidence,cosine_sim
5ae67fba5542996d980e7b9a,In which year did the artist who wrote Hyperreal release his debut studio album?,,2012,0.25569313764572144,0.3268488347530365
5adc905e5542994d58a2f662,What was the MGM Grand Garden Arena in which Britney Spears recorded fourth video album originally known as?,,Grand Garden Special Events Center,0.9396361708641052,0.10366341471672058
5abe49765542991f6610611f,The Bulls–Knicks rivalry involved a well known player who was how tall? , michael jordan,"6'5""",0.6405695676803589,0.28689995408058167
5ab8494d55429916710eb016,"Which was founded first, University of California, Santa Barbara or Hamdard University?",,"University of California, Santa Barbara",0.9272339344024658,0.042429566383361816
5a74872655429979e2882978,"What singer song writer born on December 13, 1989 wears jewelry from Porter Lyons?",,Taylor Swift,0.9834036231040955,0.16289003193378448
5a79b525554299029c4b5f67,"What performing traditionally from the longest continental mountain range in the world, are Grupo Aymara famous for?", music,traditional music,0.13855095207691193,0.6554606556892395
5ae7940c55429952e35ea984,What is the name of shipping magnate Mærsk Mc-Kinney Møller' father?,,A.P. Møller,0.9062948822975159,0.14884136617183685
5a8712095542991e771816af,Marwan Hage played for a college team that sponsors how many varsity sports teams?,,17,0.9592806696891785,0.32623809576034546
5ac38c0755429939154137bb,Where were the brothers from that manufactured the balloon in which François Laurent d'Arlandes andJean-François Pilâtre de Rozier made the first manned free balloon flight? ,,"Annonay, in Ardèche",0.9620161652565002,0.16109134256839752
5ab529005542996a3a96a045,"In 2008, The Littlewoods Ireland Carnogie Leagues sponsor known as?",,Shop Direct Group,0.9963279962539673,0.18383468687534332
5a8787305542996e4f30882d,What other roles is the director of the American romantic comedy written by Peter Chiarelli and released in 2009 known for?,,"dancer, actress, choreographer",0.9948884844779968,0.11653131991624832
5a894bea55429946c8d6e910,The author of the young adult novel Running Before Wind was the first woman to write the screenplay for which Disney animated feature?,,Beauty and the Beast,0.9951701164245605,0.16120801866054535
5a7b1c745542992d025e6777,"What was unique about the attraction that was replaced by Monsters, Inc. Laughing Floor on April 2,2007?","What was unique about the attraction that was replaced by Monsters, Inc. Laughing Floor on April 2,2007?monsters, inc. laugh floor monsters, inc. laugh floor is an attraction within the magic kingdom, a theme park at walt disney world resort. it opened on april 2, 2007 within the park ' s tomorrowland section, where it replaced the circle - vision attraction the timekeeper",the first to utilize Audio-Animatronics,0.26765868067741394,0.08618968725204468
5a79b495554299148911fa3b,"Which serial killer was known to start killing first, Wayne Boden or Ted Bundy?",,Wayne Clifford Boden,0.7465770840644836,0.1457461267709732
5aba3e3355429901930fa78c,Which airport Pago Pago International Airport or Chattanooga Metropolitan Airport is closer to the central business district of their local community ?, chattanooga metropolitan airport chattanooga metropolitan airport,Chattanooga Metropolitan Airport,0.1408882737159729,0.9675765633583069
5a8307c055429966c78a6af9,Dana White's Tuesday Night Contender Series premiers weekly on this subscription-based video streaming service owned by the Ultimate Fighting Championship,,UFC Fight Pass,0.9753317832946777,0.19469788670539856
5abbb116554299642a094b1d,Which university - the University of Rochester or the University of Colorado - is located further east?,,University of Rochester,0.995926558971405,0.10260315239429474
5aba52e655429939ce03dc94,This term about a playwright who lived from 1564-1616 presented what about his works? ,,chronological collection of critical quotations,0.9640974402427673,0.07334373146295547
5a7a3edd5542990783324ed9,"In which suburb of Melbourne, Australia did Harold Edward Holt go missing?",,"Portsea, Victoria",0.9737464189529419,0.16113883256912231
5a870a8e55429960ec39b707,"George E. Blake was born in Yorkshire, England, formerly known as what?", the county of york,County of York,0.2887159585952759,0.980472207069397
5ab736a65542992aa3b8c7db," ""She's a Mystery to Me"" is a song on an album released in 1989 by what label?",,Virgin,0.7815484404563904,0.3078429102897644
5ae3ff2d5542995dadf242a9,Are Joe Walsh and Chester Bennington both guitarists?,,no,0.9929685592651367,0.503203272819519
5ae5415055429908b63265b7,Japanese Weekend School of New York has offices in the entertainment complex in what section of New Rochelle?,,Downtown,0.7840096354484558,0.26655346155166626
5ac413ca5542997ea680c9e9,In what metropolitan area is the future transfer point for the line previously designated the Bi-County Transitway?,,"Washington, D.C.",0.4555415213108063,0.10634362697601318
5a7322165542994cef4bc470,"What memeber of the artistic gymanstic team known as the ""Final Five"" who won a team gold medal at the Rio games was born on May 25, 1994?",,Aly Raisman,0.9918553829193115,0.21214111149311066
5a828a7b55429954d2e2eb69,The retired American professional basketball player Walt Williams attended this institution in 1988 that is in which conference today?,,Big Ten Conference,0.8936504125595093,0.1803855299949646
5ab2421555429970612095cc,"Who has won the most Olympic medals for figure skating, Debi Thomas or Katarina Witt?",,Katarina Witt,0.8388242125511169,0.14829126000404358
5ab28a87554299449642c8ec,"This expansion of the 2008 magazine article ""Is Google Making Us Stoopid?"" was a finalist for what award?",,Pulitzer Prize,0.19397026300430298,0.16793599724769592
5a85f5115542991dd0999ed9,What kind of ships have been named after the King of Norway who ascended the throne in 1991?,,motor ships,0.6959136724472046,0.16814474761486053
5a73677455429901807db030,"Of the companies that sponsor the British League Riders Championship, which is owned and operated by Goodyear Tire and Rubber Company?",,Dunlop,0.9937136769294739,0.18041729927062988
5a7380e055429908901be2d6,"Which building is newer, The Spiral, or the New York World Building?",the spiral,The Spiral,0.17766882479190826,1.0000001192092896
5a7a10755542996a35c170b1,The most principle species of plants which requires an ericaceous type of compost can have what effect on its surroundings because of the way it takes up cations?, acidify,Peat moss can also acidify its surroundings by taking up cations,0.7315462231636047,0.34056413173675537
5abce85755429959677d6b3e,Le Rêve was created by the director behind what Cirque du Soleil production from 1998 onward?,,O,0.7299430966377258,0.5758169293403625
5a807ceb554299485f598616,"What ""Splitting Image"" voice artist provided testimony in Evidently... John Cooper Clarke?",,Stephen John Coogan,0.9959648847579956,0.1300097405910492
5a77137455429972597f142a,"Who died more recently, Ferdinand Anton Ernst Porsche or Ferdinand Porsche",,Ferdinand Anton Ernst Porsche,0.9735925197601318,0.13842390477657318
5ae3368b5542991a06ce995b,What relationship did the inventors of the technique through which plywood can be bent in three dimensions have?,,husband and wife,0.9799690246582031,0.21651805937290192
5a84b6ed5542994c784dda18,Is Awolnation an American alternative rock band and This Mortal Coil was a music collective,,yes,0.31166979670524597,0.4865747094154358
5adccdab5542994d58a2f6db,"What year was the album featuring the trio made up of Posdnuos, Dave, and Maseo, alongside Lebanese-Syrian rapper Eslam Jawaad release?",,2009,0.419674277305603,0.3339373469352722
5a8ac4dd5542992d82986f76,Which town near the county border with North Yorkshire was this Lancashire mill (closed in 1979 and demolished) located?,,Barnoldswick,0.6141970157623291,0.1592216044664383
5a79d8ec5542996c55b2dc7e,In what California city was the first Torrid location opened?,,"Brea, California",0.9951411485671997,0.1497662514448166
5ab2f88755429976abd1bbe0,"Were Thinking Fellers Union Local 282 and the Smiths, who had a lead singer of Morrissey, both active in 1986?",,yes,0.9975518584251404,0.4865747094154358
5ae610e55542995703ce8ae1,susquehanna university and paul musser are both in what city?,,Pennsylvania's,0.9808579683303833,0.1706850528717041
5abbfbcf55429965836003cf,James Leal Greenleaf worked on a monument located where? ,,National Mall,0.3252496123313904,0.1557806134223938
5a736f7c5542991f29ee2e18,"Which legal, autonomous North American tribal government signed its constitution in Oklahoma on September 6, 1839?",cherokee nation ( 1794 – 1907 ) the cherokee nation,The Cherokee Nation,0.13302545249462128,0.8617043495178223
5a727ca45542994cef4bc2d8,What is Old Orchard Shopping Center currently called?,,Westfield Old Orchard,0.994123101234436,0.07254117727279663
5a7587705542992db9473674,Which tropical storm has been present in the Central Pacific Ocean but not in the western north Pacific Ocean?,,Ana,0.6497634053230286,0.3214764893054962
5ab915ad55429919ba4e239c,"Who did Muhummad Ali fight next, in Houston, after the so-called Fight of the Century with Joe Frazier?",,Jimmy Ellis,0.9099299311637878,0.23716595768928528
5a9080275542995651fb5175,"What year was the Leeds football club, which Arthur Hydes played, formed? ", 1911,1919,0.4360429048538208,0.4093867242336273
5a778b345542992a6e59decf,"Who was born first, Susan Oliver or W. S. Van Dyke?",,Woodbridge Strong Van Dyke II,0.9808664321899414,0.06156425178050995
5ac3b9c5554299657fa2911b,Name a member of a British-American supergroup who recored a version of Nobody's child in 1990,,Bob Dylan,0.9890735149383545,0.145122230052948
5ab2d3c5554299295394687a,"Isaac Live Schreiber, better known as Live Schrieber, acted in Salt, a 2010 American action thriller film directed by whom?",,Phillip Noyce,0.9965572357177734,0.11732405424118042
5a81a2705542990a1d231e30,"Which is farther north, Wynantskill, New York or Hannaford Brothers Company?",,Hannaford,0.9764099717140198,0.16820433735847473
5a7dbc175542995ed0d1666b,What russian Marxist revolutionary born in 1875 was part of the Vpered organization?,,Anatoly Vasilyevich Lunacharsky,0.9590863585472107,0.1513291299343109
5a84a5dc5542992a431d1a82,What National Hockey League (NHL) season saw the Dallas Stars finish the season in a lower position than the Nashville Predators?,,2016–17 NHL season,0.9263125061988831,0.20097410678863525
5ab3357d554299166977419d,In which city is the parent company of Sterlite Industries headquartered?,,London,0.34610530734062195,0.2500670552253723
5abd4c6d5542993062266c47,What is the home stadium where Dai Xianrong predominantly played?,,Tianhe Stadium,0.9957236647605896,0.18094326555728912
5ae1af14554299234fd042c4,Are both William Beaudine and Richard Benjamin American actors?,,yes,0.9884693622589111,0.4865747094154358
5a88f7855542993b751ca8da,In what year did a movie that starred both Nicholas Cage and Cher come out? ,,1987,0.9929346442222595,0.26262426376342773
5adf0e7c5542992d7e9f9297,"What former LA King and current free agent went to school at Lorne Atkins Junior High in St Albert, Alberta?",,Jarome Iginla,0.5612776875495911,0.15202529728412628
5a77d2d25542992a6e59dfe2,"What song was on an American radio network that is owned by Disney Channels Worldwide, Inc. is a song by Senegalese-American R&B and rapper Akon? ",,"""Lonely""",0.8685256242752075,0.2491965889930725
5a7c90125542990527d554d1,"In which year was the author born that wrote about  the former succubus Jezebel, now the mortal Jesse Harris, as she tries to avoid her Hellish past and learn how to be truly human?",,1970,0.8756755590438843,0.25064629316329956
5adefcf15542995ec70e8f4c,What position does the First Vice Captain of Juventus play?,,centre-back,0.9965331554412842,0.2565320134162903
5a73f4f75542993a88ae2ebc,Which Missing You actor was born August 17 1993?,,Yoo Seung-ho,0.9949588179588318,0.27361583709716797
5ae1e8ab5542997283cd22ca,Anna Camp had a recurring role in the Fox series created by whom?,,Mindy Kaling,0.9959400296211243,0.23968440294265747
5ae1408a55429901ffe4ae2a,Did Holland's Magazine and Moondance both begin in 1996?,,no,0.8385932445526123,0.503203272819519
5a7b23d355429931da12c9f1,Who has been making music long Eric Gaffney or Pearl Jam?,,Eric Gaffney,0.9226041436195374,0.16760459542274475
5a81adfc55429903bc27b9a4,"Who had a longer film career, Harry Sweet or John Biddle?","Who had a longer film career, Harry Sweet or John Biddle?harry sweet harry sweet ( october 2, 1901 – june 18, 1933 ) was an american actor, director and screenwriter. he appeared in 57 films between 1919 and 1932. he also directed 54 films between 1920 and 1933, including one harry langdon short, two of the tay garnett - penned comedies stan laurel made for joe rock, and fifteen of the earliest entries in the edgar kennedy "" average man "" series. charles j. biddle ( aviator ) major charles john biddle ( 13 may 1890 – 22 march 1972 ) was an american aviator, attorney, and author. he was a flying ace during world war i. postwar, he launched a career in law and wrote his memoirs. john biddle ( yachting cinematographer ) john scott biddle",John Scott Biddle,0.2597654461860657,0.31793874502182007
5a7716ee55429937353601cc,What US Airways pilot famously made an emergency landing on the Hudson River and went on to become an Aviation and Safety Expert for CBS News?,,"Chesley Burnett ""Sully"" Sullenberger III",0.9627019762992859,0.0772489607334137
5a8fa20555429918e830d298,"In 1967, there were how many active members in the organization whose first Grand Wizard was convicted for the 1966 murder of Vernon Dahmer? ",,around four hundred,0.9892244935035706,0.10464788973331451
5ae095f055429924de1b7103,"Who has more scope of profession, B. Reeves Eason or Albert S. Rogell?",,B. Reeves Eason,0.8649663925170898,0.21746179461479187
5ab72a035542993667793f5c,What military organization does SS China Maru and Douglas SBD Dauntless have in common?,,United States Navy,0.986850380897522,0.12937936186790466
5a8a09ff5542992d82986e6b,When did the husband of William Roper bornj who was also the father of  Margaret Roper?,,7 February 14786,0.6673198938369751,0.05237981677055359
5ab822ef55429916710eafff,Stephen Sondheim and Thomas Z. Shepard both worked in the production of what genre of music?, broadway,musicals,0.8634268641471863,0.727516770362854
5abd724b55429924427fcfd9,"Is Ashland, New Hampshire or Plymouth Regional High School located near the Scribner-Fellows State Forest?", ashland,Ashland is home to Scribner-Fellows State Forest,0.8206429481506348,0.7423516511917114
5a8b7d7d5542997f31a41d4b,What Tony Award winner directed and co-produced Six by Sondheim?,,James Elliot Lapine,0.9905874133110046,0.08552765846252441
5ae4be5c5542995ad6573e3a,Who recorded the song written by Johnny Russell, gene watson,Buck Owens,0.971669614315033,0.297463059425354
5add3acb5542990dbb2f7ddc,"Whose real-life story was the inspiration of the film which included the song ""We All Die Young""?",,"Tim ""Ripper"" Owens",0.8524489998817444,0.22457179427146912
5abb23655542992ccd8e7f25,What was the formative year for the company eventually replaced by Suez Canal Authority?,,1858,0.3534236550331116,0.1775672435760498
5ae4a0ca5542995ad6573dcb,Bill Nelson flew as a Payload Specialist on a Space Shuttle launched for the first time in what year?,,1981,0.8152857422828674,0.2153366208076477
5ae535bc55429960a22e0260,The eldest daughter of Princess Louise of Denmark and Norway was the wife of a king whose motto was what?, god and the just cause,God and the just cause,0.2516196072101593,1.0
5a8d9573554299068b959d51,What Old English poem commemorates the capturing of the five main towns of Danish Mercia?,,Capture of the Five Boroughs,0.9570698738098145,0.12886007130146027
5ade279e5542992fa25da6fa,Kent Dairy Round Barn is near the city in what Montana county?,,Carbon,0.2906252443790436,0.22719720005989075
5a7f19eb55429934daa2fcdb,"Which band originated from the United States, Milky Chance or Stone Temple Pilots?",,Stone Temple Pilots,0.23679277300834656,0.12874926626682281
5ade3af855429939a52fe867,"In the Library with the Lead Pipe, an academic journal on topics about libraries, is abstracted and indexed by this third largest private company in Birmingham, Alabama? ",,EBSCO Information Services,0.9965448379516602,0.06614468991756439
5adfecd755429942ec259b90,What year was the magazine that Stanley Bing spent a decade at founded in?,,1933,0.9820383191108704,0.2137715369462967
5a7fc5875542992e7d278d67,What Theo Avgerinos movie did the actor known for the role as Matt McNamara appear in?,,Fifty Pills,0.9978898763656616,0.17743133008480072
5ab428915542991751b4d6b2,"Who acted in the film and television series, ""Harry and the Hendersons,"" and also worked with Danny Glover?",,Kevin Peter Hall,0.8412946462631226,0.18235310912132263
5ae71f06554299572ea54708,Christopher de Haro provided the financial backing to what Portuguese explorer who organised the Spanish expedition to the East Indies from 1519 to 1522? ,Christopher de Haro provided the financial backing to what Portuguese explorer who organised the Spanish expedition to the East Indies from 1519 to 1522? ferdinand magellan ferdinand magellan,Ferdinand Magellan,0.2127074897289276,0.6041980981826782
5ae12aa6554299422ee99617,The ghetto that George Kadish documented held how many people at its peak?," 29, 000","29,000",0.8434760570526123,1.0000001192092896
5a89a82c5542993b751ca973,Which of the following has released ten solo albums: Kristin Hersh or Mike Patton?,,Kristin Hersh,0.90470290184021,0.20892202854156494
5a829c1d55429966c78a6a67,What did  the man who  led Sweden to military supremacy during the Thirty Years' War found in 1623?,,court in Åbo,0.992159903049469,0.1677006036043167
5a7125165542994082a3e5d0,"Which composer was a French Romantic composer in the 1800's, Hector Berlioz or Gaetano Donizetti?",,Louis-Hector Berlioz,0.4027557969093323,0.16590383648872375
5a79ecd05542996c55b2dca1,Bobby Bowden coached which former Toronto Blue Jays minor league baseball player?,,Chris Weinke,0.9779887199401855,0.16261465847492218
5a8edb5c55429917b4a5bde9,"How many years was the politician coauthor of Common Sense, subtitled A new constitution for Britain an MP for?",,47 years,0.985011100769043,0.271846741437912
5ac0cfb45542997d64295a58,What statistical area is the suburban city that houses the Charles Hosmer Morse Museum of American Art?,,Orlando–Kissimmee–Sanford,0.26671379804611206,0.14196431636810303
5abcffc2554299700f9d7951,"What is the name of the company in Independent Hill, Virginia that is also headquartered in Houston Texas?",,Citgo,0.9969510436058044,0.2725354731082916
5ae634355542995703ce8b41,When was the host of the Los Angeles talk radio program Religion on the Line born?,,"August 2, 1948",0.9987903833389282,0.04137072712182999
5a832ad55542990548d0b1b5,What city hosts an annual convention devoted to a line of toys manufactured by a company based in Denmark?,,Seattle,0.4880947470664978,0.2887820303440094
5a903b7f55429933b8a204af,"What year was the branch of military, who is credited with Operation Tidal Wave, created?",,1942,0.9706395268440247,0.19156554341316223
5a74b66a55429929fddd84cb,Was Lee Grant or Colin Campbell born first?,,James Colin Campbell,0.9397251605987549,0.20059220492839813
5ac3aa3655429939154138a2,What Albanian department is reasonbile for an international integration effort first started in 2014?,,Ministry of European Integration,0.9960797429084778,0.14401055872440338
5a7471f655429979e2882955,Which American main title designer designed sequences for the founder of the Sundance Film Festival?,,Wayne Fitzgerald,0.27661991119384766,0.1532113403081894
5ae628fd5542995703ce8b33,Cinnamon sugar is a spice used to flavor this traditional Spanish and Portugese fried pastry.,,Churros,0.9959912300109863,0.25108373165130615
5ab2a1f35542997061209677,The 2017 Los Angeles Chargers season was the first season under which coach that began his professional coaching career with the Denver Broncos in 2000?, anthony lynn,Anthony Lynn,0.9711712002754211,1.0
5a84edf65542994c784dda8d,Black Pearl was a South Korean girl group who were known to follow the steps of what Norwegian pop music duo comprising Marit Larsen and Marion Raven?," sg wannabe, seeya, and m2m",M2M,0.5283688306808472,0.6397078037261963
5a7ae2f2554299042af8f6aa,"Which sport has been played at the BayArena in Leverkusen, Germany, since 1958?",,football,0.9561842679977417,0.3112759590148926
5adbcc085542996e6852523c,What are some foods that may have been served at the Hawaiin Cottage?,,"poi, Kalua pig, poke, lomi salmon, opihi, haupia",0.8246909976005554,0.14344251155853271
5ae127c9554299422ee99612,Fighting Cock is produced in what Kentucky county?,,Nelson County,0.15354785323143005,0.1194111630320549
5a7c17c95542990527d5544d,"A guitar player called Noodles is a longtime member of which band, The Smashing Pumpkins or The Offspring?",,The Offspring,0.996770977973938,0.20186448097229004
5ae4d2a55542990ba0bbb161,Giselle Cossard was known as Mother Giselle of what type of diety?,,major water deity,0.7666219472885132,0.05650179088115692
5ae200655542994d89d5b2f4,How many students were enrolled in American professional bowler Chris Barnes' high school in the 2010-2011 school year?,,"1,840 students",0.9865887761116028,0.020145686343312263
5a72ba1a5542992359bc318b,"Which song did Eminem and Rihanna collaborate on after their other collaboration song in studio album ""Unapologetic?""", recovery,The Monster,0.20278961956501007,0.2169179469347
5ae489ab5542995ad6573d62,"Which player, who also played for the New Jersey Nets and the Golden State Warriors, finished third in the league with 231 three-point field goals during the 1995-96 Atlanta Hawks season?",,Mookie Blaylock,0.9271338582038879,0.18889623880386353
5a8563c05542997b5ce3fff4,Do Chestnut and Arenga trees both grow in the northern hemisphere?,,yes,0.9927964210510254,0.4865747094154358
5ae3b1ba5542992f92d82343,Which university did the third pick by the Philadelphia 76ers in the 2014 NBA draft attend before he was drafted?, joel embiid,University of Kansas,0.36929839849472046,0.12151918560266495
5ab29426554299545a2cf99f,Calvin Murphy's record of being the shortest NBA player to play in an All-Star Game was tied by a player who was sent to what team in 2017?,,Cavaliers,0.9432494044303894,0.34036821126937866
5a8d40715542994ba4e3dc3a,This annual event held in several major cities in Finland is one of many all-night arts festival whose name is given to areas of high latitude in the weeks around what?,,the summer solstice,0.9916868209838867,0.053791895508766174
5adfc35755429906c02daa30,Bill Woodfull opened pairing with what cricketer who died in April of 1991?,,Bill Ponsford,0.9376014471054077,0.173603817820549
5a7f7e3a5542992097ad2f89,"What actor appeared in ""Evening in Byzantium"" and was nominated for the Academy Award for Best Supporting Actor in 1973 for ""The Heartbreak Kid""?",,Edward Albert Heimberger,0.993119478225708,0.13589885830879211
5a86ea445542994775f60780,"When was the female character that on June 9, 2015 was promoted to a series regular first introduced on ""Once Upon a Time""?",,the second half of the third season,0.9926485419273376,0.1658252328634262
5ab56200554299494045ef88,Which Olympic game featured Boules and happened right before medals started to be awarded?,,The Summer Olympic Games,0.9912703633308411,0.1578989326953888
5ae0380955429925eb1afc2e,Which bi-annual British style magazine did  Tim Walker  regularly shoots for,,Love,0.22265082597732544,0.41053974628448486
5ab875bd55429916710eb062,Mark Lawrence played for the Dallas Stars and which other NHL team?, new york islanders,New York Islanders,0.7648449540138245,1.0
5abfa0285542990832d3a171,Was Hoobastank or Fountains of Wayne formed first?,,Hoobastank,0.5424492955207825,0.35611316561698914
5a7fb23f5542994857a767be,What is the chemical formula of the organic material that clementines have less of than oranges?, acid,CHO,0.7318975925445557,0.35023006796836853
5a7a34bf5542994f819ef151,In what NCAA division is the team Michael Beasley played basketball for in college?, nba,Division I,0.7474148273468018,0.28718242049217224
5a77a3905542992a6e59df40,The 1997–98 UCLA Bruins men's basketball team lost to what team in the sweet sixteen match?, kentucky wildcats,The 1997–98 Kentucky Wildcats men's basketball team,0.7798649668693542,0.744336724281311
5ae3d6bd5542991a06ce9a2b,Which American band from Knoxville Tennessee released the album From Birth to Burial?,,10 Years,0.9805148839950562,0.2623461186885834
5a8b98665542995d1e6f1413,What is name of one of the primary holders of Schottenstein Stores Corp which was born in 1954?,,Jay Schottenstein,0.9860843420028687,0.16996225714683533
5a8bbddf5542997f31a41db2,Was Without the King and Italy in a Day directed by the same person?,,no,0.9856500625610352,0.503203272819519
5a7e6df35542997cc2c47544,What was the other name of the textile mill on which The Mill was based on?,,Styal Mill,0.8678790330886841,0.15005075931549072
5ae2fffe55429928c423959c,What political party was the 6th governor of Hawaii that passed bills to help with global warming in Hawaii?, american,Republican Party.,0.5359852313995361,0.28061774373054504
5ae721885542996d980e7cba,"Stories USA starred which actor and comedian from ""The Office""?",,Steven John Carell,0.9955892562866211,0.14366081357002258
5a77ca3955429967ab1052a3,"Which board game is newer, Splendor or Power Grid?",,Splendor,0.9570388197898865,0.3037983775138855
5ac0d1555542997d64295a5d,"Which actor and film director is from German Jewish descent, Kurt Gerron or Dell Henderson?",,Kurt Gerron,0.7658655047416687,0.20935729146003723
5ae685fd5542996d980e7bda,Which magazine ranked the Indian Carnatic vocalist who collaborated with classical pianist Anil Srinivasan among 35 Game Changers under 35?, india,India Today,0.9867770671844482,0.7711563110351562
5ae141475542997b2ef7d185,I Like 'em Big and Stupid was a single whose B-side was played on the show of the record collector specializing in what type of music?, pop,novelty songs,0.4905408024787903,0.31497690081596375
5a862974554299211dda2a95,"Who is older, Jed Hoyer or John William Henry II?",,John William Henry II,0.9784055948257446,0.011819295585155487
5ab9b1fd5542996be202058e,What is the most populous city in the county where Caleb Stegall served as District attorney?,,Valley Falls,0.3323064148426056,0.14768701791763306
5a8c78a8554299585d9e36bc,Who coined the phrase that marked the period which included Sir Alexander Woodford's command of the 2nd battalion of the coldstream guards at the battle of waterloo?,,"the prefect of Paris, Gaspard",0.955976128578186,0.02740105427801609
5a77769e5542997042120a65,"When Budweiser created a dog mascot to promote Bud Light in the 1980s, which rival brewer (with its own character Alex the Dog) were they competing with?",,Stroh's,0.9836914539337158,0.285813570022583
5a78f59755429970f5fffdf8,"Who can play more instruments, Michael Monroe or Alison Goldfrapp?",,Michael Monroe,0.9720081686973572,0.11339133232831955
5a7bb983554299042af8f7c1,Who directed the nuclear war drama where Rita May played Jimmy Kemp's mother?,,Mick Jackson,0.9166725873947144,0.1908143162727356
5abea98d5542990832d3a07d,TimeCamp enables what type of commercial documents from a seller to a buyer?,,invoice,0.989932119846344,0.24763531982898712
5a86f204554299211dda2b60,James Cromwell stars in which movie that chronicles the life of Thoroughbred race horse?,,Secretariat,0.9725674390792847,0.26753246784210205
5ac1846d55429964131be20b,In which city were the olympic games held in which Willi Meurer competed in the individual and team road race events?,,"Berlin, Germany",0.8536217212677002,0.17196404933929443
5a8eb63455429917b4a5bdb7,"With which American musician, singer-songwriter, and multi-instrumentalist from Berklee College of Music did Jonny Browning collaborate?",,St. Vincent,0.977368175983429,0.16325536370277405
5a8591715542994c784ddb27,What was the breakthrough role of the actor starring in Good Boy! and was a native of Atlanta?,,"Tai Frasier in ""Clueless""",0.9852901101112366,0.05978737771511078
5a84c6e65542994c784dda48,What is the nationality of the man who finished second for ART Grand Pix in the 2016 Baku GP2 Series round?, sergey sirotkin,Russia,0.6379722356796265,0.451177716255188
5abdb9775542993f32c2a01b,Kim English was selected by the Pistons during the draft held at what location?,,Prudential Center,0.9653849005699158,0.10848955810070038
5a877df15542993e715abf7a,Are David Schwimmer and James Wan in the same industry?,,yes,0.9945495128631592,0.4865747094154358
5a808f96554299485f598655,Vasily Agapkin's most well-known march was written in honor of what event?, first balkan war,the Slavic women accompanying their husbands in the First Balkan War.,0.17600136995315552,0.6741003394126892
5a89df265542992e4fca840d,"Which was developed first, Dick Smith Super-80 Computer or Pecom 32?",,Dick Smith Super-80,0.9923129081726074,0.20614755153656006
5a7a73e45542996c55b2ddb6,Evan Buliung played the character Aragon who is based on a character in a book series written by which author? ,,J. R. R. Tolkien,0.9948642253875732,0.09535489976406097
5ae50eff55429908b6326500,What is the last name of the singer behind Southern Child?,,Penniman,0.9950343370437622,0.18583178520202637
5ae16ea85542990adbacf790,When did the UVF Mid-Ulster Brigade conducted the attack The Miami Showband killings?,,31 July 1975,0.3884686231613159,0.10737857222557068
5ae657d55542995703ce8b5b,"This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final.  How many seats does it have?",,"81,000 seats",0.7146630883216858,0.16537299752235413
5a8c42445542996e8ac88a3f,What revolutionary group was writer Mary Williams raised by before being adopted by director of the Peace and Justice Resource Center in Los Angeles County Tom Hayden?,,Black Panthers,0.43615207076072693,0.2775851786136627
5a82a1ae55429954d2e2eb89,"Between Aspidistra and Cyrtanthus, which genus of plant belongs to the Subfamily Amaryllidoideae?",,Cyrtanthus,0.987274706363678,0.13556669652462006
5add292b5542990d50227e0a,"In what city is the mortgage lending company, founded by Dan Gilbert, headquartered?",,"Detroit, Michigan",0.9290794134140015,0.24019601941108704
5a7cc9db55429907fabef036,"Devorah Adler worked as Director of Research for a 2008 presidential candidate, who served until when in the U.S. Senate?",,2008,0.9757869839668274,0.3463517725467682
5a7b735c5542997c3ec9718a,The Toyota FJ Cruiser is built by this Toyota subsidiary which is a leading producer of what type of trucks in Asia?, hino motors,medium and heavy-duty diesel trucks,0.9003214240074158,0.25511598587036133
5ac213805542992f1f2b37e7,"When did the animated series Kent Scott wrote end after beginning in September of 2002 on ""Nick on CBS""?",,November,0.8048729300498962,0.3181455731391907
5ae72c7d5542991e8301cb91,A sparse image is used by the FileVault feature in Mac OS X in versions later than which?,,Mac OS X 10.3,0.988158643245697,0.1001637876033783
5a711bb55542994082a3e597,"Steven Covey, the father of Sean Covey, wrote what similar sounding title to The 7 Habits of Highly Effective Teens?",,The 7 Habits of Highly Effective People,0.9121914505958557,0.10857351869344711
5ae684925542995703ce8b71,Actor David Lee Stenstrom played the character Waldo the inventor in a TV show that ran on Nickelodeon during what yeras?,,1984 to 1985,0.9936710596084595,0.17356981337070465
5a7283355542991f9a20c4b1,Who is the grandfather to Frederick II and was the Holy Roman Emperor until death?,,Frederick I,0.9876739382743835,0.20518150925636292
5a7557d75542992d0ec05f68,"Which ""Roseanne"" star is in Scream 2?",,Laurie Metcalf,0.8993626236915588,0.10809140652418137
5a75227955429929fddd8508,What is the name of the largest shopping center in the City of Tea Tree Gully? ,,Westfield Marion,0.7160648107528687,0.11309545487165451
5abc0e095542996583600417, 50th Military Airlift Squadron was stationed at this base named in honor of who, lieutenant colonel horace meek hickam,Lieutenant Colonel Horace Meek Hickam,0.4061151146888733,1.0000001192092896
5a8e00515542995a26add454,Who is the wife of the actor who played Derrick Banning in EastEnders in 1996 ?, ali osman ali osman,Ashley Jensen,0.26292282342910767,0.1744367778301239
5ae75c395542991bbc9761f7,The revue Putting It Together was devised by Stephen Sondheim and what actress best known as Miss Marple?, julia mckenzie,Julia McKenzie,0.9869591593742371,1.0
